# These isoelasticity lines were extracted from FEM simulations conducted
# by Lucas Wittwer. See http://dx.doi.org/10.1021/acsbiomaterials.6b00558
# and http://arxiv.org/abs/2208.12552 for more information.
#
# BEGIN METADATA
# {
#   "authors": "L. D. Wittwer, S. Aland",
#   "channel_width": 20.0,
#   "channel_width_unit": "um",
#   "date": "2022-08-26",
#   "dimensionality": "2Daxis",
#   "flow_rate": 0.04,
#   "flow_rate_unit": "uL/s",
#   "fluid_consistency_coefficient": 0.4057,
#   "fluid_consistency_coefficient_unit": "Pa s",
#   "fluid_density": 1000.0,
#   "fluid_density_unit": "kg m^-3",
#   "fluid_flow_behaviour_index": 0.6039,
#   "fluid_flow_behaviour_index_unit": "",
#   "fluid_viscosity": 6.0,
#   "fluid_viscosity_unit": "mPa s",
#   "lut identifier": "HE-2D-FEM-22",
#   "method": "FEM",
#   "model": "hyper-elastic solid / non-Newtonian fluid",
#   "software": "COMSOL 5.5",
#   "solid_density": 1000.0,
#   "solid_density_unit": "kg m^-3",
#   "summary": "2D-axis-symmetric FEM simulation with a hyper-elastic elasticity model and non-Newtonian fluid"
# }
# END METADATA
#
# area_um [um^2]	deform	emodulus [kPa]
4.85544e+01	7.70862e-02	4.90000e-01
4.86443e+01	7.74980e-02	4.90000e-01
4.87348e+01	7.79097e-02	4.90000e-01
4.87888e+01	7.83215e-02	4.90000e-01
4.88548e+01	7.87332e-02	4.90000e-01
4.89301e+01	7.91450e-02	4.90000e-01
4.90088e+01	7.95567e-02	4.90000e-01
4.90900e+01	7.99685e-02	4.90000e-01
4.91716e+01	8.03802e-02	4.90000e-01
4.92383e+01	8.07920e-02	4.90000e-01
4.92972e+01	8.12037e-02	4.90000e-01
4.94095e+01	8.16155e-02	4.90000e-01
4.95219e+01	8.20273e-02	4.90000e-01
4.96127e+01	8.24390e-02	4.90000e-01
4.96702e+01	8.28508e-02	4.90000e-01
4.97146e+01	8.32625e-02	4.90000e-01
4.97723e+01	8.36743e-02	4.90000e-01
4.98353e+01	8.40860e-02	4.90000e-01
4.99000e+01	8.44978e-02	4.90000e-01
4.99655e+01	8.49095e-02	4.90000e-01
5.00310e+01	8.53213e-02	4.90000e-01
5.00949e+01	8.57330e-02	4.90000e-01
5.01551e+01	8.61448e-02	4.90000e-01
5.02080e+01	8.65565e-02	4.90000e-01
5.02788e+01	8.69683e-02	4.90000e-01
5.03458e+01	8.73801e-02	4.90000e-01
5.04140e+01	8.77918e-02	4.90000e-01
5.05084e+01	8.82036e-02	4.90000e-01
5.05511e+01	8.86153e-02	4.90000e-01
5.05891e+01	8.90271e-02	4.90000e-01
5.06613e+01	8.94388e-02	4.90000e-01
5.07370e+01	8.98506e-02	4.90000e-01
5.08128e+01	9.02623e-02	4.90000e-01
5.08781e+01	9.06741e-02	4.90000e-01
5.08803e+01	9.10858e-02	4.90000e-01
3.05007e+01	2.13517e-02	5.90000e-01
3.11666e+01	2.19112e-02	5.90000e-01
3.16475e+01	2.23230e-02	5.90000e-01
3.21242e+01	2.27347e-02	5.90000e-01
3.25949e+01	2.31465e-02	5.90000e-01
3.30642e+01	2.35582e-02	5.90000e-01
3.35310e+01	2.39700e-02	5.90000e-01
3.39896e+01	2.43799e-02	5.90000e-01
3.44538e+01	2.47935e-02	5.90000e-01
3.49099e+01	2.52052e-02	5.90000e-01
3.53649e+01	2.56170e-02	5.90000e-01
3.58133e+01	2.60287e-02	5.90000e-01
3.62551e+01	2.64405e-02	5.90000e-01
3.67025e+01	2.68522e-02	5.90000e-01
3.71437e+01	2.72640e-02	5.90000e-01
3.75804e+01	2.76758e-02	5.90000e-01
3.80178e+01	2.80875e-02	5.90000e-01
3.84477e+01	2.84993e-02	5.90000e-01
3.88721e+01	2.89110e-02	5.90000e-01
3.92890e+01	2.93228e-02	5.90000e-01
3.96992e+01	2.97345e-02	5.90000e-01
4.01255e+01	3.01463e-02	5.90000e-01
4.05540e+01	3.05580e-02	5.90000e-01
4.09674e+01	3.09651e-02	5.90000e-01
4.13881e+01	3.13815e-02	5.90000e-01
4.18002e+01	3.17933e-02	5.90000e-01
4.21988e+01	3.22050e-02	5.90000e-01
4.25914e+01	3.26168e-02	5.90000e-01
4.29795e+01	3.30286e-02	5.90000e-01
4.33730e+01	3.34403e-02	5.90000e-01
4.37552e+01	3.38521e-02	5.90000e-01
4.41370e+01	3.42638e-02	5.90000e-01
4.45163e+01	3.46756e-02	5.90000e-01
