# These isoelasticity lines were extracted from FEM simulations conducted
# by Lucas Wittwer. See http://dx.doi.org/10.1021/acsbiomaterials.6b00558
# and http://arxiv.org/abs/2208.12552 for more information.
#
# BEGIN METADATA
# {
#   "authors": "L. D. Wittwer, S. Aland",
#   "channel_width": 20.0,
#   "channel_width_unit": "um",
#   "date": "2022-08-26",
#   "dimensionality": "2Daxis",
#   "flow_rate": 0.04,
#   "flow_rate_unit": "uL/s",
#   "fluid_consistency_coefficient": 0.4057,
#   "fluid_consistency_coefficient_unit": "Pa s",
#   "fluid_density": 1000.0,
#   "fluid_density_unit": "kg m^-3",
#   "fluid_flow_behaviour_index": 0.6039,
#   "fluid_flow_behaviour_index_unit": "",
#   "fluid_viscosity": 6.0,
#   "fluid_viscosity_unit": "mPa s",
#   "lut identifier": "HE-2D-FEM-22",
#   "method": "FEM",
#   "model": "hyper-elastic solid / non-Newtonian fluid",
#   "software": "COMSOL 5.5",
#   "solid_density": 1000.0,
#   "solid_density_unit": "kg m^-3",
#   "summary": "2D-axis-symmetric FEM simulation with a hyper-elastic elasticity model and non-Newtonian fluid"
# }
# END METADATA
#
# volume [um^3]	deform	emodulus [kPa]
6.26180e+02	6.51453e-02	6.70000e-01
6.29519e+02	6.55571e-02	6.70000e-01
6.32930e+02	6.59689e-02	6.70000e-01
6.36354e+02	6.63806e-02	6.70000e-01
6.39714e+02	6.67924e-02	6.70000e-01
6.43033e+02	6.72041e-02	6.70000e-01
6.46435e+02	6.76159e-02	6.70000e-01
6.49835e+02	6.80276e-02	6.70000e-01
6.53133e+02	6.84394e-02	6.70000e-01
6.56324e+02	6.88511e-02	6.70000e-01
6.59578e+02	6.92629e-02	6.70000e-01
6.62851e+02	6.96746e-02	6.70000e-01
6.66159e+02	7.00864e-02	6.70000e-01
6.69406e+02	7.04981e-02	6.70000e-01
6.72688e+02	7.09099e-02	6.70000e-01
6.75991e+02	7.13217e-02	6.70000e-01
6.79045e+02	7.17334e-02	6.70000e-01
6.82120e+02	7.21452e-02	6.70000e-01
6.85237e+02	7.25569e-02	6.70000e-01
6.88368e+02	7.29687e-02	6.70000e-01
6.91436e+02	7.33804e-02	6.70000e-01
6.94508e+02	7.37922e-02	6.70000e-01
6.97622e+02	7.42039e-02	6.70000e-01
7.00777e+02	7.46157e-02	6.70000e-01
7.03963e+02	7.50274e-02	6.70000e-01
7.06851e+02	7.54392e-02	6.70000e-01
7.09717e+02	7.58509e-02	6.70000e-01
7.12602e+02	7.62627e-02	6.70000e-01
7.15569e+02	7.66745e-02	6.70000e-01
7.18622e+02	7.70862e-02	6.70000e-01
7.21517e+02	7.74980e-02	6.70000e-01
7.24432e+02	7.79097e-02	6.70000e-01
7.27364e+02	7.83215e-02	6.70000e-01
7.30319e+02	7.87332e-02	6.70000e-01
7.33262e+02	7.91450e-02	6.70000e-01
