# These isoelasticity lines were interpolated from the corresponding
# look-up table introduced in dclab 0.24.0. The original FEM results
# were complemented with analytical data both of which are available
# on figshare (https://doi.org/10.6084/m9.figshare.12155064.v4). The
# model computations take into account the equivalent channel radius
# for a square channel cross-section with the factor 1.094 (see also
# supplement S3 in https://doi.org/10.1016/j.bpj.2015.09.006). As of
# dclab 0.46.0, an improved version of the look-up-table is used.
#
# BEGIN METADATA
# {
#   "authors": "D. Mokbel, M. Mokbel, L.D. Wittwer, S. Aland",
#   "channel_width": 20.0,
#   "channel_width_unit": "um",
#   "commit_hash": "43f37eaa",
#   "date": "2019-11-13",
#   "dimensionality": "2Daxis",
#   "flow_rate": 0.04,
#   "flow_rate_unit": "uL/s",
#   "fluid_density": 1000.0,
#   "fluid_density_unit": "kg m^-3",
#   "fluid_viscosity": 15.0,
#   "fluid_viscosity_unit": "mPa s",
#   "lut identifier": "LE-2D-FEM-19",
#   "method": "FEM",
#   "model": "linear elastic",
#   "publication": "https://doi.org/10.1021/acsbiomaterials.6b00558",
#   "software": "custom C++ code",
#   "solid_density": 1000.0,
#   "solid_density_unit": "kg m^-3",
#   "summary": "2D-axis-symmetric FEM simulation with a linear elastic model"
# }
# END METADATA
#
# area_um [um^2]	deform	emodulus [kPa]
4.94495e+01	5.30108e-02	1.14000e+00
4.99925e+01	5.37913e-02	1.14000e+00
5.05329e+01	5.45719e-02	1.14000e+00
5.10746e+01	5.53524e-02	1.14000e+00
5.16161e+01	5.61330e-02	1.14000e+00
5.21493e+01	5.69135e-02	1.14000e+00
5.26937e+01	5.76941e-02	1.14000e+00
5.32226e+01	5.84746e-02	1.14000e+00
5.37217e+01	5.92552e-02	1.14000e+00
5.42454e+01	6.00357e-02	1.14000e+00
5.47557e+01	6.07972e-02	1.14000e+00
5.52658e+01	6.15968e-02	1.14000e+00
5.57665e+01	6.23774e-02	1.14000e+00
5.62651e+01	6.31579e-02	1.14000e+00
5.67518e+01	6.39385e-02	1.14000e+00
5.72278e+01	6.47190e-02	1.14000e+00
5.77093e+01	6.54995e-02	1.14000e+00
5.81871e+01	6.62801e-02	1.14000e+00
5.86507e+01	6.70606e-02	1.14000e+00
5.91208e+01	6.78412e-02	1.14000e+00
5.95917e+01	6.86217e-02	1.14000e+00
6.00446e+01	6.94023e-02	1.14000e+00
6.04847e+01	7.01828e-02	1.14000e+00
6.09344e+01	7.09634e-02	1.14000e+00
6.13887e+01	7.17439e-02	1.14000e+00
6.18174e+01	7.25245e-02	1.14000e+00
6.22581e+01	7.33050e-02	1.14000e+00
6.27001e+01	7.40856e-02	1.14000e+00
6.31393e+01	7.48661e-02	1.14000e+00
6.35735e+01	7.56467e-02	1.14000e+00
6.40033e+01	7.64272e-02	1.14000e+00
6.44311e+01	7.72078e-02	1.14000e+00
6.48548e+01	7.79883e-02	1.14000e+00
6.52463e+01	7.87689e-02	1.14000e+00
6.56225e+01	7.95494e-02	1.14000e+00
6.60043e+01	8.03300e-02	1.14000e+00
6.63810e+01	8.11063e-02	1.14000e+00
6.67597e+01	8.18911e-02	1.14000e+00
6.71417e+01	8.26716e-02	1.14000e+00
6.75177e+01	8.34522e-02	1.14000e+00
6.78983e+01	8.42327e-02	1.14000e+00
6.82698e+01	8.50133e-02	1.14000e+00
6.86447e+01	8.57938e-02	1.14000e+00
6.90191e+01	8.65744e-02	1.14000e+00
6.94154e+01	8.73549e-02	1.14000e+00
6.98144e+01	8.81355e-02	1.14000e+00
7.02161e+01	8.89160e-02	1.14000e+00
7.05894e+01	8.96966e-02	1.14000e+00
7.09233e+01	9.04771e-02	1.14000e+00
7.12305e+01	9.12577e-02	1.14000e+00
7.15466e+01	9.20382e-02	1.14000e+00
7.18609e+01	9.28188e-02	1.14000e+00
