# Isoelastics for elastic spheres deformed
# in a microfluidic channel.
#
# A description of the underlying theory can be found here:
#
#   Extracting Cell Stiffness from Real-Time Deformability
#   Cytometry: Theory and Experiment
#   A. Mietke, O. Otto, S. Girardo, P. Rosendahl,
#   A. Taubenberger, S. Golfier, E. Ulbricht,
#   S. Aland, J. Guck, E. Fischer-Friedrich
#   Biophysical Journal 109(10) 2015
#   DOI: 10.1016/j.bpj.2015.09.006
#
# These data were generated using a Matlab script
# written by Alexander Mietke.
#
# - column 1: area_um
# - column 2: deform
# - column 3: emodulus
# - channel width [um]: 20
# - flow rate [ul/s]: 0.04
# - viscosity [mPa*s]: 15
# - method: analytical
# - method details: squared channel, convex hull
#
# apparent_area_um^2 deformation elastic_modulus_kPa
1.7596672e+02 2.2751353e-02 4.20
1.7706453e+02 2.3113150e-02 4.20
1.7816091e+02 2.3481811e-02 4.20
1.7925580e+02 2.3857514e-02 4.20
1.8034917e+02 2.4240445e-02 4.20
1.8144097e+02 2.4630793e-02 4.20
1.8253116e+02 2.5028754e-02 4.20
1.8361970e+02 2.5434531e-02 4.20
1.8470654e+02 2.5848334e-02 4.20
1.8579162e+02 2.6270379e-02 4.20
1.8687491e+02 2.6700888e-02 4.20
1.8795636e+02 2.7140092e-02 4.20
1.8903589e+02 2.7588229e-02 4.20
1.9011348e+02 2.8045546e-02 4.20
1.9118905e+02 2.8512296e-02 4.20
1.9226255e+02 2.8988743e-02 4.20
1.9333392e+02 2.9475159e-02 4.20
1.9440310e+02 2.9971824e-02 4.20
3.7595254e+00 3.4326544e-04 3.60
4.9143105e+00 4.4873711e-04 3.60
6.0690115e+00 5.5424283e-04 3.60
7.2236281e+00 6.5979395e-04 3.60
8.3781602e+00 7.6540275e-04 3.60
9.5326075e+00 8.7108233e-04 3.60
1.0686970e+01 9.7684647e-04 3.60
1.1841246e+01 1.0827096e-03 3.60
1.2995437e+01 1.1886867e-03 3.60
1.4149541e+01 1.2947933e-03 3.60
1.5303558e+01 1.4010452e-03 3.60
1.6457488e+01 1.5074590e-03 3.60
1.7611329e+01 1.6140511e-03 3.60
1.8765081e+01 1.7208389e-03 3.60
1.9918743e+01 1.8278395e-03 3.60
2.1072314e+01 1.9350708e-03 3.60
2.2225793e+01 2.0425505e-03 3.60
2.3379179e+01 2.1502970e-03 3.60
2.4532472e+01 2.2583287e-03 3.60
2.5685669e+01 2.3666641e-03 3.60
2.6838769e+01 2.4753221e-03 3.60
2.7991772e+01 2.5843219e-03 3.60
2.9144676e+01 2.6936825e-03 3.60
3.0297478e+01 2.8034234e-03 3.60
3.1450179e+01 2.9135642e-03 3.60
3.2602775e+01 3.0241246e-03 3.60
3.3755266e+01 3.1351246e-03 3.60
3.4907649e+01 3.2465842e-03 3.60
3.6059922e+01 3.3585235e-03 3.60
3.7212085e+01 3.4709631e-03 3.60
3.8364134e+01 3.5839233e-03 3.60
3.9516067e+01 3.6974249e-03 3.60
4.0667883e+01 3.8114888e-03 3.60
4.1819579e+01 3.9261358e-03 3.60
4.2971152e+01 4.0413872e-03 3.60
4.4122601e+01 4.1572642e-03 3.60
4.5273923e+01 4.2737882e-03 3.60
4.6425114e+01 4.3909811e-03 3.60
4.7576173e+01 4.5088644e-03 3.60
4.8727097e+01 4.6274602e-03 3.60
4.9877882e+01 4.7467906e-03 3.60
5.1028527e+01 4.8668780e-03 3.60
5.2179027e+01 4.9877448e-03 3.60
5.3329380e+01 5.1094139e-03 3.60
5.4479582e+01 5.2319080e-03 3.60
5.5629631e+01 5.3552503e-03 3.60
5.6779523e+01 5.4794642e-03 3.60
5.7929254e+01 5.6045733e-03 3.60
5.9078820e+01 5.7306012e-03 3.60
6.0228219e+01 5.8575720e-03 3.60
6.1377447e+01 5.9855101e-03 3.60
6.2526499e+01 6.1144400e-03 3.60
6.3675371e+01 6.2443864e-03 3.60
6.4824060e+01 6.3753745e-03 3.60
6.5972561e+01 6.5074296e-03 3.60
6.7120871e+01 6.6405773e-03 3.60
6.8268984e+01 6.7748437e-03 3.60
6.9416897e+01 6.9102551e-03 3.60
7.0564604e+01 7.0468380e-03 3.60
7.1712102e+01 7.1846195e-03 3.60
7.2859384e+01 7.3236268e-03 3.60
7.4006448e+01 7.4638876e-03 3.60
7.5153286e+01 7.6054300e-03 3.60
7.6299895e+01 7.7482825e-03 3.60
7.7446268e+01 7.8924739e-03 3.60
7.8592401e+01 8.0380334e-03 3.60
7.9738288e+01 8.1849909e-03 3.60
8.0883924e+01 8.3333764e-03 3.60
8.2029302e+01 8.4832206e-03 3.60
8.3174417e+01 8.6345546e-03 3.60
8.4319262e+01 8.7874100e-03 3.60
8.5463832e+01 8.9418189e-03 3.60
8.6608120e+01 9.0978140e-03 3.60
8.7752120e+01 9.2554283e-03 3.60
8.8895825e+01 9.4146958e-03 3.60
9.0039228e+01 9.5756507e-03 3.60
9.1182322e+01 9.7383279e-03 3.60
9.2325101e+01 9.9027630e-03 3.60
9.3467557e+01 1.0068992e-02 3.60
9.4609682e+01 1.0237052e-02 3.60
9.5751469e+01 1.0406981e-02 3.60
9.6892911e+01 1.0578816e-02 3.60
9.8033999e+01 1.0752597e-02 3.60
9.9174725e+01 1.0928363e-02 3.60
1.0031508e+02 1.1106155e-02 3.60
1.0145506e+02 1.1286014e-02 3.60
1.0259465e+02 1.1467983e-02 3.60
1.0373384e+02 1.1652103e-02 3.60
1.0487263e+02 1.1838419e-02 3.60
1.0601100e+02 1.2026976e-02 3.60
1.0714895e+02 1.2217819e-02 3.60
1.0828646e+02 1.2410994e-02 3.60
1.0942353e+02 1.2606550e-02 3.60
1.1056015e+02 1.2804534e-02 3.60
1.1169630e+02 1.3004997e-02 3.60
1.1283198e+02 1.3207989e-02 3.60
1.1396716e+02 1.3413562e-02 3.60
1.1510185e+02 1.3621768e-02 3.60
1.1623603e+02 1.3832663e-02 3.60
1.1736969e+02 1.4046300e-02 3.60
1.1850282e+02 1.4262737e-02 3.60
1.1963539e+02 1.4482032e-02 3.60
1.2076741e+02 1.4704243e-02 3.60
1.2189886e+02 1.4929431e-02 3.60
1.2302972e+02 1.5157659e-02 3.60
1.2415999e+02 1.5388989e-02 3.60
1.2528963e+02 1.5623486e-02 3.60
1.2641866e+02 1.5861217e-02 3.60
1.2754703e+02 1.6102250e-02 3.60
1.2867476e+02 1.6346654e-02 3.60
1.2980180e+02 1.6594501e-02 3.60
1.3092816e+02 1.6845864e-02 3.60
1.3205381e+02 1.7100817e-02 3.60
1.3317874e+02 1.7359438e-02 3.60
1.3430293e+02 1.7621805e-02 3.60
1.3542637e+02 1.7887999e-02 3.60
1.3654902e+02 1.8158102e-02 3.60
1.3767089e+02 1.8432199e-02 3.60
1.3879194e+02 1.8710377e-02 3.60
1.3991215e+02 1.8992725e-02 3.60
1.4103152e+02 1.9279335e-02 3.60
1.4215001e+02 1.9570300e-02 3.60
1.4326760e+02 1.9865717e-02 3.60
1.4438428e+02 2.0165684e-02 3.60
1.4550001e+02 2.0470302e-02 3.60
1.4661479e+02 2.0779677e-02 3.60
1.4772857e+02 2.1093915e-02 3.60
1.4884135e+02 2.1413125e-02 3.60
1.4995309e+02 2.1737420e-02 3.60
1.5106377e+02 2.2066916e-02 3.60
1.5217336e+02 2.2401733e-02 3.60
1.5328184e+02 2.2741991e-02 3.60
1.5438917e+02 2.3087818e-02 3.60
1.5549533e+02 2.3439341e-02 3.60
1.5660029e+02 2.3796694e-02 3.60
1.5770402e+02 2.4160013e-02 3.60
1.5880648e+02 2.4529439e-02 3.60
1.5990765e+02 2.4905115e-02 3.60
1.6100749e+02 2.5287191e-02 3.60
1.6210596e+02 2.5675818e-02 3.60
1.6320304e+02 2.6071154e-02 3.60
1.6429868e+02 2.6473361e-02 3.60
1.6539285e+02 2.6882605e-02 3.60
1.6648551e+02 2.7299057e-02 3.60
1.6757662e+02 2.7722893e-02 3.60
1.6866614e+02 2.8154295e-02 3.60
1.6975403e+02 2.8593451e-02 3.60
1.7084024e+02 2.9040552e-02 3.60
1.7192473e+02 2.9495797e-02 3.60
1.7300746e+02 2.9959390e-02 3.60
3.7593297e+00 4.9428087e-04 3.00
4.9139761e+00 6.4616537e-04 3.00
6.0685012e+00 7.9810025e-04 3.00
7.2229049e+00 9.5010184e-04 3.00
8.3771868e+00 1.1021878e-03 3.00
9.5313466e+00 1.2543769e-03 3.00
1.0685384e+01 1.4066890e-03 3.00
1.1839298e+01 1.5591448e-03 3.00
1.2993088e+01 1.7117659e-03 3.00
1.4146754e+01 1.8645746e-03 3.00
1.5300294e+01 2.0175937e-03 3.00
1.6453709e+01 2.1708467e-03 3.00
1.7606995e+01 2.3243577e-03 3.00
1.8760154e+01 2.4781513e-03 3.00
1.9913183e+01 2.6322523e-03 3.00
2.1066081e+01 2.7866862e-03 3.00
2.2218847e+01 2.9414788e-03 3.00
2.3371479e+01 3.0966562e-03 3.00
2.4523976e+01 3.2522448e-03 3.00
2.5676336e+01 3.4082715e-03 3.00
2.6828556e+01 3.5647632e-03 3.00
2.7980636e+01 3.7217475e-03 3.00
2.9132573e+01 3.8792518e-03 3.00
3.0284364e+01 4.0373041e-03 3.00
3.1436008e+01 4.1959324e-03 3.00
3.2587503e+01 4.3551651e-03 3.00
3.3738845e+01 4.5150309e-03 3.00
3.4890033e+01 4.6755584e-03 3.00
3.6041063e+01 4.8367767e-03 3.00
3.7191932e+01 4.9987151e-03 3.00
3.8342638e+01 5.1614029e-03 3.00
3.9493178e+01 5.3248700e-03 3.00
4.0643549e+01 5.4891461e-03 3.00
4.1793747e+01 5.6542614e-03 3.00
4.2943768e+01 5.8202462e-03 3.00
4.4093610e+01 5.9871310e-03 3.00
4.5243269e+01 6.1549466e-03 3.00
4.6392740e+01 6.3237241e-03 3.00
4.7542021e+01 6.4934947e-03 3.00
4.8691107e+01 6.6642899e-03 3.00
4.9839994e+01 6.8361414e-03 3.00
5.0988678e+01 7.0090812e-03 3.00
5.2137154e+01 7.1831417e-03 3.00
5.3285418e+01 7.3583553e-03 3.00
5.4433465e+01 7.5347549e-03 3.00
5.5581291e+01 7.7123736e-03 3.00
5.6728890e+01 7.8912448e-03 3.00
5.7876259e+01 8.0714024e-03 3.00
5.9023391e+01 8.2528803e-03 3.00
6.0170281e+01 8.4357130e-03 3.00
6.1316924e+01 8.6199352e-03 3.00
6.2463314e+01 8.8055821e-03 3.00
6.3609446e+01 8.9926891e-03 3.00
6.4755314e+01 9.1812923e-03 3.00
6.5900912e+01 9.3714278e-03 3.00
6.7046234e+01 9.5631323e-03 3.00
6.8191273e+01 9.7564431e-03 3.00
6.9336023e+01 9.9513978e-03 3.00
7.0480477e+01 1.0148034e-02 3.00
7.1624629e+01 1.0346391e-02 3.00
7.2768472e+01 1.0546508e-02 3.00
7.3911999e+01 1.0748423e-02 3.00
7.5055202e+01 1.0952178e-02 3.00
7.6198074e+01 1.1157813e-02 3.00
7.7340607e+01 1.1365368e-02 3.00
7.8482795e+01 1.1574887e-02 3.00
7.9624628e+01 1.1786411e-02 3.00
8.0766099e+01 1.1999983e-02 3.00
8.1907199e+01 1.2215648e-02 3.00
8.3047920e+01 1.2433449e-02 3.00
8.4188253e+01 1.2653431e-02 3.00
8.5328189e+01 1.2875641e-02 3.00
8.6467720e+01 1.3100125e-02 3.00
8.7606835e+01 1.3326931e-02 3.00
8.8745526e+01 1.3556106e-02 3.00
8.9883782e+01 1.3787699e-02 3.00
9.1021594e+01 1.4021761e-02 3.00
9.2158951e+01 1.4258341e-02 3.00
9.3295843e+01 1.4497492e-02 3.00
9.4432260e+01 1.4739266e-02 3.00
9.5568189e+01 1.4983716e-02 3.00
9.6703621e+01 1.5230898e-02 3.00
9.7838543e+01 1.5480865e-02 3.00
9.8972944e+01 1.5733676e-02 3.00
1.0010681e+02 1.5989387e-02 3.00
1.0124014e+02 1.6248057e-02 3.00
1.0237290e+02 1.6509747e-02 3.00
1.0350509e+02 1.6774516e-02 3.00
1.0463670e+02 1.7042428e-02 3.00
1.0576772e+02 1.7313546e-02 3.00
1.0689812e+02 1.7587934e-02 3.00
1.0802790e+02 1.7865660e-02 3.00
1.0915703e+02 1.8146790e-02 3.00
1.1028551e+02 1.8431393e-02 3.00
1.1141333e+02 1.8719541e-02 3.00
1.1254045e+02 1.9011304e-02 3.00
1.1366688e+02 1.9306757e-02 3.00
1.1479259e+02 1.9605974e-02 3.00
1.1591756e+02 1.9909032e-02 3.00
1.1704179e+02 2.0216010e-02 3.00
1.1816524e+02 2.0526987e-02 3.00
1.1928791e+02 2.0842047e-02 3.00
1.2040978e+02 2.1161272e-02 3.00
1.2153082e+02 2.1484748e-02 3.00
1.2265101e+02 2.1812564e-02 3.00
1.2377035e+02 2.2144809e-02 3.00
1.2488880e+02 2.2481574e-02 3.00
1.2600634e+02 2.2822954e-02 3.00
1.2712296e+02 2.3169045e-02 3.00
1.2823864e+02 2.3519946e-02 3.00
1.2935334e+02 2.3875757e-02 3.00
1.3046705e+02 2.4236582e-02 3.00
1.3157975e+02 2.4602527e-02 3.00
1.3269141e+02 2.4973700e-02 3.00
1.3380200e+02 2.5350211e-02 3.00
1.3491149e+02 2.5732176e-02 3.00
1.3601988e+02 2.6119710e-02 3.00
1.3712711e+02 2.6512933e-02 3.00
1.3823318e+02 2.6911968e-02 3.00
1.3933805e+02 2.7316940e-02 3.00
1.4044169e+02 2.7727978e-02 3.00
1.4154407e+02 2.8145215e-02 3.00
1.4264516e+02 2.8568785e-02 3.00
1.4374493e+02 2.8998829e-02 3.00
1.4484334e+02 2.9435488e-02 3.00
1.4594037e+02 2.9878910e-02 3.00
3.7590837e+00 6.8411359e-04 2.55
4.9135556e+00 8.9434345e-04 2.55
6.0678597e+00 1.1046453e-03 2.55
7.2219958e+00 1.3150417e-03 2.55
8.3759633e+00 1.5255570e-03 2.55
9.5297617e+00 1.7362171e-03 2.55
1.0683391e+01 1.9470495e-03 2.55
1.1836849e+01 2.1580827e-03 2.55
1.2990136e+01 2.3693465e-03 2.55
1.4143251e+01 2.5808717e-03 2.55
1.5296192e+01 2.7926897e-03 2.55
1.6448958e+01 3.0048331e-03 2.55
1.7601549e+01 3.2173351e-03 2.55
1.8753961e+01 3.4302294e-03 2.55
1.9906195e+01 3.6435505e-03 2.55
2.1058247e+01 3.8573336e-03 2.55
2.2210116e+01 4.0716141e-03 2.55
2.3361800e+01 4.2864280e-03 2.55
2.4513297e+01 4.5018120e-03 2.55
2.5664604e+01 4.7178029e-03 2.55
2.6815718e+01 4.9344381e-03 2.55
2.7966637e+01 5.1517552e-03 2.55
2.9117359e+01 5.3697925e-03 2.55
3.0267880e+01 5.5885882e-03 2.55
3.1418196e+01 5.8081811e-03 2.55
3.2568306e+01 6.0286103e-03 2.55
3.3718205e+01 6.2499152e-03 2.55
3.4867889e+01 6.4721355e-03 2.55
3.6017356e+01 6.6953112e-03 2.55
3.7166600e+01 6.9194825e-03 2.55
3.8315619e+01 7.1446900e-03 2.55
3.9464407e+01 7.3709745e-03 2.55
4.0612961e+01 7.5983773e-03 2.55
4.1761275e+01 7.8269398e-03 2.55
4.2909346e+01 8.0567037e-03 2.55
4.4057169e+01 8.2877111e-03 2.55
4.5204737e+01 8.5200044e-03 2.55
4.6352047e+01 8.7536261e-03 2.55
4.7499092e+01 8.9886193e-03 2.55
4.8645868e+01 9.2250274e-03 2.55
4.9792368e+01 9.4628940e-03 2.55
5.0938587e+01 9.7022630e-03 2.55
5.2084519e+01 9.9431789e-03 2.55
5.3230157e+01 1.0185686e-02 2.55
5.4375495e+01 1.0429831e-02 2.55
5.5520527e+01 1.0675657e-02 2.55
5.6665246e+01 1.0923212e-02 2.55
5.7809644e+01 1.1172541e-02 2.55
5.8953715e+01 1.1423691e-02 2.55
6.0097452e+01 1.1676710e-02 2.55
6.1240847e+01 1.1931646e-02 2.55
6.2383892e+01 1.2188545e-02 2.55
6.3526579e+01 1.2447458e-02 2.55
6.4668901e+01 1.2708434e-02 2.55
6.5810849e+01 1.2971521e-02 2.55
6.6952415e+01 1.3236772e-02 2.55
6.8093589e+01 1.3504236e-02 2.55
6.9234364e+01 1.3773965e-02 2.55
7.0374729e+01 1.4046011e-02 2.55
7.1514676e+01 1.4320427e-02 2.55
7.2654195e+01 1.4597267e-02 2.55
7.3793276e+01 1.4876585e-02 2.55
7.4931910e+01 1.5158435e-02 2.55
7.6070085e+01 1.5442874e-02 2.55
7.7207792e+01 1.5729957e-02 2.55
7.8345020e+01 1.6019743e-02 2.55
7.9481757e+01 1.6312288e-02 2.55
8.0617993e+01 1.6607653e-02 2.55
8.1753716e+01 1.6905896e-02 2.55
8.2888914e+01 1.7207079e-02 2.55
8.4023575e+01 1.7511263e-02 2.55
8.5157687e+01 1.7818510e-02 2.55
8.6291238e+01 1.8128885e-02 2.55
8.7424213e+01 1.8442452e-02 2.55
8.8556601e+01 1.8759277e-02 2.55
8.9688388e+01 1.9079426e-02 2.55
9.0819559e+01 1.9402968e-02 2.55
9.1950101e+01 1.9729971e-02 2.55
9.3080000e+01 2.0060507e-02 2.55
9.4209240e+01 2.0394645e-02 2.55
9.5337806e+01 2.0732461e-02 2.55
9.6465683e+01 2.1074026e-02 2.55
9.7592855e+01 2.1419418e-02 2.55
9.8719306e+01 2.1768714e-02 2.55
9.9845019e+01 2.2121990e-02 2.55
1.0096998e+02 2.2479329e-02 2.55
1.0209416e+02 2.2840810e-02 2.55
1.0321756e+02 2.3206517e-02 2.55
1.0434015e+02 2.3576536e-02 2.55
1.0546191e+02 2.3950951e-02 2.55
1.0658282e+02 2.4329851e-02 2.55
1.0770287e+02 2.4713327e-02 2.55
1.0882204e+02 2.5101470e-02 2.55
1.0994030e+02 2.5494373e-02 2.55
1.1105763e+02 2.5892133e-02 2.55
1.1217401e+02 2.6294846e-02 2.55
1.1328943e+02 2.6702613e-02 2.55
1.1440385e+02 2.7115535e-02 2.55
1.1551725e+02 2.7533716e-02 2.55
1.1662961e+02 2.7957264e-02 2.55
1.1774092e+02 2.8386285e-02 2.55
1.1885113e+02 2.8820892e-02 2.55
1.1996022e+02 2.9261198e-02 2.55
1.2106818e+02 2.9707318e-02 2.55
3.7586630e+00 1.0087199e-03 2.10
4.9128367e+00 1.3187242e-03 2.10
6.0667629e+00 1.6288401e-03 2.10
7.2204413e+00 1.9391006e-03 2.10
8.3738712e+00 2.2495414e-03 2.10
9.5270518e+00 2.5602005e-03 2.10
1.0679982e+01 2.8711180e-03 2.10
1.1832661e+01 3.1823360e-03 2.10
1.2985088e+01 3.4938978e-03 2.10
1.4137260e+01 3.8058486e-03 2.10
1.5289177e+01 4.1182347e-03 2.10
1.6440836e+01 4.4311036e-03 2.10
1.7592235e+01 4.7445039e-03 2.10
1.8743373e+01 5.0584851e-03 2.10
1.9894246e+01 5.3730978e-03 2.10
2.1044852e+01 5.6883933e-03 2.10
2.2195187e+01 6.0044236e-03 2.10
2.3345250e+01 6.3212415e-03 2.10
2.4495037e+01 6.6389004e-03 2.10
2.5644544e+01 6.9574545e-03 2.10
2.6793767e+01 7.2769582e-03 2.10
2.7942702e+01 7.5974669e-03 2.10
2.9091346e+01 7.9190362e-03 2.10
3.0239693e+01 8.2417222e-03 2.10
3.1387740e+01 8.5655818e-03 2.10
3.2535481e+01 8.8906718e-03 2.10
3.3682912e+01 9.2170500e-03 2.10
3.4830027e+01 9.5447743e-03 2.10
3.5976820e+01 9.8739030e-03 2.10
3.7123286e+01 1.0204495e-02 2.10
3.8269418e+01 1.0536610e-02 2.10
3.9415212e+01 1.0870307e-02 2.10
4.0560659e+01 1.1205646e-02 2.10
4.1705754e+01 1.1542687e-02 2.10
4.2850489e+01 1.1881493e-02 2.10
4.3994858e+01 1.2222123e-02 2.10
4.5138853e+01 1.2564640e-02 2.10
4.6282465e+01 1.2909106e-02 2.10
4.7425689e+01 1.3255583e-02 2.10
4.8568515e+01 1.3604135e-02 2.10
4.9710934e+01 1.3954824e-02 2.10
5.0852939e+01 1.4307716e-02 2.10
5.1994520e+01 1.4662874e-02 2.10
5.3135668e+01 1.5020365e-02 2.10
5.4276375e+01 1.5380252e-02 2.10
5.5416629e+01 1.5742603e-02 2.10
5.6556421e+01 1.6107484e-02 2.10
5.7695742e+01 1.6474962e-02 2.10
5.8834580e+01 1.6845106e-02 2.10
5.9972925e+01 1.7217983e-02 2.10
6.1110765e+01 1.7593664e-02 2.10
6.2248090e+01 1.7972218e-02 2.10
6.3384887e+01 1.8353715e-02 2.10
6.4521146e+01 1.8738227e-02 2.10
6.5656853e+01 1.9125827e-02 2.10
6.6791996e+01 1.9516586e-02 2.10
6.7926563e+01 1.9910579e-02 2.10
6.9060540e+01 2.0307881e-02 2.10
7.0193913e+01 2.0708565e-02 2.10
7.1326670e+01 2.1112710e-02 2.10
7.2458796e+01 2.1520392e-02 2.10
7.3590276e+01 2.1931690e-02 2.10
7.4721096e+01 2.2346683e-02 2.10
7.5851241e+01 2.2765450e-02 2.10
7.6980694e+01 2.3188074e-02 2.10
7.8109441e+01 2.3614636e-02 2.10
7.9237466e+01 2.4045222e-02 2.10
8.0364750e+01 2.4479914e-02 2.10
8.1491279e+01 2.4918800e-02 2.10
8.2617033e+01 2.5361967e-02 2.10
8.3741996e+01 2.5809503e-02 2.10
8.4866150e+01 2.6261498e-02 2.10
8.5989475e+01 2.6718044e-02 2.10
8.7111953e+01 2.7179234e-02 2.10
8.8233564e+01 2.7645161e-02 2.10
8.9354288e+01 2.8115922e-02 2.10
9.0474105e+01 2.8591614e-02 2.10
9.1592995e+01 2.9072335e-02 2.10
9.2710935e+01 2.9558188e-02 2.10
3.7581910e+00 1.3730052e-03 1.80
4.9120299e+00 1.7949889e-03 1.80
6.0655321e+00 2.2171323e-03 1.80
7.2186969e+00 2.6394797e-03 1.80
8.3715235e+00 3.0620794e-03 1.80
9.5240108e+00 3.4849825e-03 1.80
1.0676158e+01 3.9082431e-03 1.80
1.1827962e+01 4.3319177e-03 1.80
1.2979423e+01 4.7560651e-03 1.80
1.4130538e+01 5.1807460e-03 1.80
1.5281305e+01 5.6060228e-03 1.80
1.6431721e+01 6.0319597e-03 1.80
1.7581784e+01 6.4586221e-03 1.80
1.8731490e+01 6.8860768e-03 1.80
1.9880837e+01 7.3143920e-03 1.80
2.1029819e+01 7.7436367e-03 1.80
2.2178435e+01 8.1738812e-03 1.80
2.3326679e+01 8.6051965e-03 1.80
2.4474546e+01 9.0376546e-03 1.80
2.5622033e+01 9.4713284e-03 1.80
2.6769133e+01 9.9062913e-03 1.80
2.7915843e+01 1.0342618e-02 1.80
2.9062155e+01 1.0780383e-02 1.80
3.0208064e+01 1.1219661e-02 1.80
3.1353563e+01 1.1660530e-02 1.80
3.2498647e+01 1.2103067e-02 1.80
3.3643308e+01 1.2547347e-02 1.80
3.4787539e+01 1.2993450e-02 1.80
3.5931332e+01 1.3441453e-02 1.80
3.7074680e+01 1.3891437e-02 1.80
3.8217574e+01 1.4343479e-02 1.80
3.9360006e+01 1.4797662e-02 1.80
4.0501968e+01 1.5254064e-02 1.80
4.1643450e+01 1.5712767e-02 1.80
4.2784442e+01 1.6173852e-02 1.80
4.3924935e+01 1.6637403e-02 1.80
4.5064919e+01 1.7103501e-02 1.80
4.6204384e+01 1.7572230e-02 1.80
4.7343318e+01 1.8043673e-02 1.80
4.8481711e+01 1.8517916e-02 1.80
4.9619552e+01 1.8995042e-02 1.80
5.0756828e+01 1.9475138e-02 1.80
5.1893527e+01 1.9958290e-02 1.80
5.3029637e+01 2.0444585e-02 1.80
5.4165145e+01 2.0934110e-02 1.80
5.5300038e+01 2.1426953e-02 1.80
5.6434303e+01 2.1923204e-02 1.80
5.7567925e+01 2.2422952e-02 1.80
5.8700890e+01 2.2926289e-02 1.80
5.9833184e+01 2.3433304e-02 1.80
6.0964792e+01 2.3944090e-02 1.80
6.2095698e+01 2.4458741e-02 1.80
6.3225886e+01 2.4977350e-02 1.80
6.4355340e+01 2.5500011e-02 1.80
6.5484044e+01 2.6026822e-02 1.80
6.6611981e+01 2.6557878e-02 1.80
6.7739132e+01 2.7093277e-02 1.80
6.8865481e+01 2.7633118e-02 1.80
6.9991009e+01 2.8177502e-02 1.80
7.1115697e+01 2.8726529e-02 1.80
7.2239526e+01 2.9280301e-02 1.80
7.3362477e+01 2.9838922e-02 1.80
3.7574081e+00 1.9772133e-03 1.50
4.9106919e+00 2.5849464e-03 1.50
6.0634908e+00 3.1929262e-03 1.50
7.2158039e+00 3.8012149e-03 1.50
8.3676300e+00 4.4098801e-03 1.50
9.5189675e+00 5.0189941e-03 1.50
1.0669815e+01 5.6286328e-03 1.50
1.1820169e+01 6.2388760e-03 1.50
1.2970028e+01 6.8498065e-03 1.50
1.4119390e+01 7.4615098e-03 1.50
1.5268250e+01 8.0740741e-03 1.50
1.6416605e+01 8.6875895e-03 1.50
1.7564451e+01 9.3021486e-03 1.50
1.8711784e+01 9.9178455e-03 1.50
1.9858598e+01 1.0534776e-02 1.50
2.1004889e+01 1.1153038e-02 1.50
2.2150651e+01 1.1772730e-02 1.50
2.3295878e+01 1.2393952e-02 1.50
2.4440563e+01 1.3016805e-02 1.50
2.5584700e+01 1.3641393e-02 1.50
2.6728280e+01 1.4267818e-02 1.50
2.7871297e+01 1.4896185e-02 1.50
2.9013742e+01 1.5526599e-02 1.50
3.0155607e+01 1.6159166e-02 1.50
3.1296882e+01 1.6793995e-02 1.50
3.2437559e+01 1.7431191e-02 1.50
3.3577626e+01 1.8070864e-02 1.50
3.4717074e+01 1.8713123e-02 1.50
3.5855892e+01 1.9358078e-02 1.50
3.6994069e+01 2.0005840e-02 1.50
3.8131592e+01 2.0656520e-02 1.50
3.9268451e+01 2.1310229e-02 1.50
4.0404631e+01 2.1967081e-02 1.50
4.1540120e+01 2.2627188e-02 1.50
4.2674905e+01 2.3290664e-02 1.50
4.3808971e+01 2.3957625e-02 1.50
4.4942304e+01 2.4628185e-02 1.50
4.6074889e+01 2.5302459e-02 1.50
4.7206710e+01 2.5980566e-02 1.50
4.8337752e+01 2.6662621e-02 1.50
4.9467998e+01 2.7348744e-02 1.50
5.0597431e+01 2.8039052e-02 1.50
5.1726033e+01 2.8733665e-02 1.50
5.2853787e+01 2.9432704e-02 1.50
3.7559670e+00 3.0896758e-03 1.20
4.9082288e+00 4.0394630e-03 1.20
6.0597331e+00 4.9896741e-03 1.20
7.2104782e+00 5.9403992e-03 1.20
8.3604623e+00 6.8917369e-03 1.20
9.5096831e+00 7.8437927e-03 1.20
1.0658138e+01 8.7966784e-03 1.20
1.1805822e+01 9.7505109e-03 1.20
1.2952734e+01 1.0705412e-02 1.20
1.4098867e+01 1.1661508e-02 1.20
1.5244217e+01 1.2618929e-02 1.20
1.6388777e+01 1.3577807e-02 1.20
1.7532543e+01 1.4538279e-02 1.20
1.8675506e+01 1.5500484e-02 1.20
1.9817660e+01 1.6464563e-02 1.20
2.0958996e+01 1.7430660e-02 1.20
2.2099504e+01 1.8398920e-02 1.20
2.3239177e+01 1.9369491e-02 1.20
2.4378004e+01 2.0342521e-02 1.20
2.5515973e+01 2.1318163e-02 1.20
2.6653073e+01 2.2296567e-02 1.20
2.7789293e+01 2.3277886e-02 1.20
2.8924620e+01 2.4262276e-02 1.20
3.0059039e+01 2.5249892e-02 1.20
3.1192538e+01 2.6240889e-02 1.20
3.2325101e+01 2.7235427e-02 1.20
3.3456712e+01 2.8233663e-02 1.20
3.4587356e+01 2.9235756e-02 1.20
3.7528533e+00 5.4938209e-03 0.90
4.9029073e+00 7.1829896e-03 0.90
6.0516144e+00 8.8729824e-03 0.90
7.1989720e+00 1.0563915e-02 0.90
8.3449767e+00 1.2255916e-02 0.90
9.4896243e+00 1.3949128e-02 0.90
1.0632910e+01 1.5643703e-02 0.90
1.1774827e+01 1.7339801e-02 0.90
