# This look-up table was introduced in dclab 0.24.0 and replaces the
# initial table with relative errors in Young's modulus below 0.1 %. 
# Due to the fact that the FEM simulations were missing a few points
# for low deformation (< 0.005) and area (< 200um^2), the simulation
# data were complemented with analytical results. They are available
# on figshare (https://doi.org/10.6084/m9.figshare.12155064.v2). The
# model computations take into account the equivalent channel radius
# for a square channel cross-section with the factor 1.094 (see also
# supplement S3 in https://doi.org/10.1016/j.bpj.2015.09.006).
#
# BEGIN METADATA
# {
#   "authors": "D. Mokbel, M. Mokbel, L.D. Wittwer, S. Aland",
#   "channel_width": 20.0,
#   "channel_width_unit": "um",
#   "commit_hash": "43f37eaa",
#   "date": "2019-11-13",
#   "dimensionality": "2Daxis",
#   "flow_rate": 0.04,
#   "flow_rate_unit": "uL/s",
#   "fluid_density": 1000.0,
#   "fluid_density_unit": "kg m^-3",
#   "fluid_viscosity": 15.0,
#   "fluid_viscosity_unit": "mPa s",
#   "identifier": "LE-2D-FEM-19",
#   "method": "FEM",
#   "model": "linear elastic",
#   "publication": "https://doi.org/10.1021/acsbiomaterials.6b00558",
#   "software": "custom C++ code",
#   "solid_density": 1000.0,
#   "solid_density_unit": "kg m^-3",
#   "summary": "2D-axis-symmetric FEM simulation with a linear elastic model"
# }
# END METADATA
#
# area_um [um^2]	deform	emodulus [kPa]
5.19586e+01	1.37590e-02	2.21486e+00
5.33947e+01	1.41880e-02	2.21486e+00
5.48518e+01	1.46280e-02	2.21486e+00
5.63291e+01	1.50480e-02	2.21486e+00
5.78293e+01	1.55130e-02	2.21486e+00
5.93535e+01	1.59890e-02	2.21486e+00
3.63259e+01	9.33100e-03	2.21486e+00
6.08980e+01	1.64770e-02	2.21486e+00
6.24621e+01	1.69020e-02	2.21486e+00
6.40539e+01	1.75220e-02	2.21486e+00
6.56642e+01	1.80550e-02	2.21486e+00
6.72988e+01	1.85800e-02	2.21486e+00
6.89559e+01	1.91030e-02	2.21486e+00
7.06314e+01	1.96820e-02	2.21486e+00
7.23395e+01	2.02290e-02	2.21486e+00
7.40611e+01	2.08290e-02	2.21486e+00
7.58120e+01	2.14530e-02	2.21486e+00
3.75161e+01	9.64900e-03	2.21486e+00
7.75950e+01	2.21630e-02	2.21486e+00
7.93957e+01	2.28390e-02	2.21486e+00
8.12255e+01	2.35790e-02	2.21486e+00
8.30805e+01	2.43320e-02	2.21486e+00
8.49595e+01	2.50810e-02	2.21486e+00
8.68688e+01	2.58200e-02	2.21486e+00
8.88020e+01	2.65980e-02	2.21486e+00
9.07634e+01	2.74490e-02	2.21486e+00
9.27539e+01	2.83940e-02	2.21486e+00
9.47749e+01	2.92840e-02	2.21486e+00
3.87266e+01	9.94100e-03	2.21486e+00
9.68232e+01	3.01260e-02	2.21486e+00
9.89034e+01	3.11400e-02	2.21486e+00
1.01012e+02	3.20650e-02	2.21486e+00
1.03163e+02	3.31060e-02	2.21486e+00
1.05341e+02	3.41740e-02	2.21486e+00
1.07562e+02	3.53740e-02	2.21486e+00
1.09800e+02	3.64350e-02	2.21486e+00
1.12090e+02	3.76820e-02	2.21486e+00
1.14410e+02	3.89240e-02	2.21486e+00
1.16773e+02	4.02270e-02	2.21486e+00
3.99567e+01	1.02640e-02	2.21486e+00
1.19184e+02	4.15800e-02	2.21486e+00
1.21629e+02	4.29910e-02	2.21486e+00
1.24134e+02	4.45280e-02	2.21486e+00
1.26683e+02	4.60860e-02	2.21486e+00
1.29270e+02	4.77120e-02	2.21486e+00
