# This hyperelastic look-up table was extracted from FEM simulations by
# Lucas Wittwer (https://doi.org/10.6084/m9.figshare.20630940). The LUT
# was additionally complemented near the convex hull by fitting a third
# order polynomial to the isoelasticity lines and extrapolating the new
# isoelastics model towards the convex hull.
#
# BEGIN METADATA
# {
#   "authors": "L. D. Wittwer, S. Aland",
#   "channel_width": 20.0,
#   "channel_width_unit": "um",
#   "date": "2022-08-26",
#   "dimensionality": "3D",
#   "flow_rate": 0.04,
#   "flow_rate_unit": "uL/s",
#   "fluid_consistency_coefficient": 0.4057,
#   "fluid_consistency_coefficient_unit": "Pa s",
#   "fluid_density": 1000.0,
#   "fluid_density_unit": "kg m^-3",
#   "fluid_flow_behaviour_index": 0.6039,
#   "fluid_flow_behaviour_index_unit": "",
#   "fluid_viscosity": 6.0,
#   "fluid_viscosity_unit": "mPa s",
#   "identifier": "HE-3D-FEM-22",
#   "method": "FEM",
#   "model": "hyper-elastic solid / non-Newtonian fluid",
#   "publication": "https://arxiv.org/abs/2208.12552",
#   "software": "COMSOL 5.5",
#   "solid_density": 1000.0,
#   "solid_density_unit": "kg m^-3",
#   "summary": "3D FEM simulation with a hyper-elastic elasticity model and non-Newtonian fluid"
# }
# END METADATA
#
# area_um [um^2]	deform	emodulus [kPa]
1.28567e+02	3.44560e-02	1.12300e+00
4.02270e+01	7.64200e-03	1.12300e+00
1.33907e+02	3.67380e-02	1.12300e+00
1.39302e+02	3.90900e-02	1.12300e+00
1.44630e+02	4.14970e-02	1.12300e+00
1.50114e+02	4.41920e-02	1.12300e+00
1.55574e+02	4.67280e-02	1.12300e+00
1.61105e+02	4.95860e-02	1.12300e+00
1.66671e+02	5.21750e-02	1.12300e+00
1.72274e+02	5.50180e-02	1.12300e+00
1.78002e+02	5.78950e-02	1.12300e+00
1.83715e+02	6.07030e-02	1.12300e+00
4.54032e+01	8.76400e-03	1.12300e+00
1.89585e+02	6.36740e-02	1.12300e+00
1.95427e+02	6.67240e-02	1.12300e+00
2.01351e+02	6.95130e-02	1.12300e+00
2.07278e+02	7.25040e-02	1.12300e+00
2.11791e+02	7.46560e-02	1.12300e+00
2.17889e+02	7.72880e-02	1.12300e+00
2.23995e+02	7.96180e-02	1.12300e+00
2.30218e+02	8.25580e-02	1.12300e+00
5.05627e+01	9.92800e-03	1.12300e+00
5.57457e+01	1.10770e-02	1.12300e+00
6.08965e+01	1.23460e-02	1.12300e+00
6.60817e+01	1.36480e-02	1.12300e+00
7.12353e+01	1.49930e-02	1.12300e+00
7.64119e+01	1.63500e-02	1.12300e+00
2.98794e+01	4.89600e-03	1.19800e+00
3.50793e+01	5.78700e-03	1.19800e+00
8.16609e+01	1.54700e-02	1.19800e+00
8.68275e+01	1.68100e-02	1.19800e+00
9.20184e+01	1.81490e-02	1.19800e+00
9.72126e+01	1.96250e-02	1.19800e+00
1.02438e+02	2.11500e-02	1.19800e+00
1.07646e+02	2.27160e-02	1.19800e+00
1.12872e+02	2.43480e-02	1.19800e+00
1.18142e+02	2.60970e-02	1.19800e+00
1.23364e+02	2.78910e-02	1.19800e+00
1.28662e+02	2.98060e-02	1.19800e+00
4.02512e+01	6.69500e-03	1.19800e+00
1.33991e+02	3.17810e-02	1.19800e+00
1.39367e+02	3.38280e-02	1.19800e+00
1.44682e+02	3.59070e-02	1.19800e+00
1.50133e+02	3.82640e-02	1.19800e+00
1.55566e+02	4.05140e-02	1.19800e+00
1.61057e+02	4.30200e-02	1.19800e+00
1.66582e+02	4.53280e-02	1.19800e+00
1.77818e+02	5.04250e-02	1.19800e+00
1.83475e+02	5.29940e-02	1.19800e+00
4.54339e+01	7.66900e-03	1.19800e+00
1.89283e+02	5.56800e-02	1.19800e+00
1.95058e+02	5.84890e-02	1.19800e+00
2.00917e+02	6.10350e-02	1.19800e+00
2.06778e+02	6.37800e-02	1.19800e+00
2.11231e+02	6.57580e-02	1.19800e+00
2.17257e+02	6.82280e-02	1.19800e+00
2.23282e+02	7.06070e-02	1.19800e+00
2.29407e+02	7.32890e-02	1.19800e+00
2.35566e+02	7.58940e-02	1.19800e+00
5.06006e+01	8.67600e-03	1.19800e+00
5.57906e+01	9.67200e-03	1.19800e+00
6.09496e+01	1.07670e-02	1.19800e+00
6.61422e+01	1.18930e-02	1.19800e+00
7.13040e+01	1.30540e-02	1.19800e+00
7.64880e+01	1.42230e-02	1.19800e+00
2.98918e+01	4.28600e-03	1.28100e+00
3.50964e+01	5.05900e-03	1.28100e+00
8.17346e+01	1.34090e-02	1.28100e+00
8.69082e+01	1.45590e-02	1.28100e+00
9.21036e+01	1.57100e-02	1.28100e+00
9.73016e+01	1.69780e-02	1.28100e+00
1.02532e+02	1.82880e-02	1.28100e+00
1.07740e+02	1.96340e-02	1.28100e+00
1.12967e+02	2.10370e-02	1.28100e+00
1.18234e+02	2.25420e-02	1.28100e+00
1.23452e+02	2.40910e-02	1.28100e+00
1.28741e+02	2.57340e-02	1.28100e+00
4.02729e+01	5.84600e-03	1.28100e+00
1.34061e+02	2.74420e-02	1.28100e+00
1.39423e+02	2.92200e-02	1.28100e+00
1.44718e+02	3.10230e-02	1.28100e+00
1.50143e+02	3.30790e-02	1.28100e+00
1.55550e+02	3.50620e-02	1.28100e+00
1.61005e+02	3.72630e-02	1.28100e+00
1.66492e+02	3.93160e-02	1.28100e+00
1.77638e+02	4.38530e-02	1.28100e+00
1.83244e+02	4.61860e-02	1.28100e+00
4.54614e+01	6.68700e-03	1.28100e+00
1.88991e+02	4.86270e-02	1.28100e+00
1.94704e+02	5.11940e-02	1.28100e+00
2.00502e+02	5.35350e-02	1.28100e+00
2.06299e+02	5.60690e-02	1.28100e+00
2.10695e+02	5.78910e-02	1.28100e+00
2.16649e+02	6.02530e-02	1.28100e+00
2.22598e+02	6.25470e-02	1.28100e+00
2.34722e+02	6.75380e-02	1.28100e+00
5.06345e+01	7.55700e-03	1.28100e+00
5.58307e+01	8.41700e-03	1.28100e+00
6.09970e+01	9.36000e-03	1.28100e+00
6.61960e+01	1.03310e-02	1.28100e+00
7.13650e+01	1.13310e-02	1.28100e+00
7.65552e+01	1.23360e-02	1.28100e+00
2.93340e+01	3.16130e-02	5.11000e-01
3.42819e+01	3.95520e-02	5.11000e-01
3.91433e+01	4.89460e-02	5.11000e-01
2.99030e+01	3.73400e-03	1.37400e+00
3.51118e+01	4.40000e-03	1.37400e+00
8.18001e+01	1.15700e-02	1.37400e+00
8.69798e+01	1.25530e-02	1.37400e+00
9.21789e+01	1.35380e-02	1.37400e+00
9.73803e+01	1.46230e-02	1.37400e+00
1.02614e+02	1.57450e-02	1.37400e+00
1.07823e+02	1.68980e-02	1.37400e+00
1.13051e+02	1.81000e-02	1.37400e+00
1.18314e+02	1.93910e-02	1.37400e+00
1.23528e+02	2.07220e-02	1.37400e+00
1.28809e+02	2.21290e-02	1.37400e+00
4.02924e+01	5.07900e-03	1.37400e+00
1.34119e+02	2.36030e-02	1.37400e+00
1.39465e+02	2.51410e-02	1.37400e+00
1.44746e+02	2.67010e-02	1.37400e+00
1.50148e+02	2.84840e-02	1.37400e+00
1.55530e+02	3.02230e-02	1.37400e+00
1.60952e+02	3.21480e-02	1.37400e+00
1.66404e+02	3.39650e-02	1.37400e+00
1.77468e+02	3.79860e-02	1.37400e+00
